date,tco
2003/07/27 00:00:00,15.1666
2003/07/28 00:00:00,15.169
2003/07/29 00:00:00,15.1714
2003/07/30 00:00:00,15.1738
2003/07/31 00:00:00,15.1763
2003/08/01 00:00:00,15.1787
2003/08/02 00:00:00,15.1811
2003/08/03 00:00:00,15.1835
2003/08/04 00:00:00,15.186
2003/08/05 00:00:00,15.1884
2003/08/06 00:00:00,15.1908
2003/08/07 00:00:00,15.1932
2003/08/08 00:00:00,15.1957
2003/08/09 00:00:00,15.1981
2003/08/10 00:00:00,15.2005
2003/08/11 00:00:00,15.2029
2003/08/12 00:00:00,15.2054
2003/08/13 00:00:00,15.2078
2003/08/14 00:00:00,15.2102
2003/08/15 00:00:00,15.2126
2003/08/16 00:00:00,15.2151
2003/08/17 00:00:00,15.2175
2003/08/18 00:00:00,15.2199
2003/08/19 00:00:00,15.2224
2003/08/20 00:00:00,15.2248
2003/08/21 00:00:00,15.2272
2003/08/22 00:00:00,15.2297
2003/08/23 00:00:00,15.2321
2003/08/24 00:00:00,15.2345
2003/08/25 00:00:00,15.237
2003/08/26 00:00:00,15.2394
2003/08/27 00:00:00,15.2418
2003/08/28 00:00:00,15.2443
2003/08/29 00:00:00,15.2467
2003/08/30 00:00:00,15.2491
2003/08/31 00:00:00,15.2516
2003/09/01 00:00:00,15.254
2003/09/02 00:00:00,15.2564
2003/09/03 00:00:00,15.2589
2003/09/04 00:00:00,15.2613
2003/09/05 00:00:00,15.2637
2003/09/06 00:00:00,15.2662
2003/09/07 00:00:00,15.2686
2003/09/08 00:00:00,15.271
2003/09/09 00:00:00,15.2735
2003/09/10 00:00:00,15.2759
2003/09/11 00:00:00,15.2784
2003/09/12 00:00:00,15.2808
2003/09/13 00:00:00,15.2832
2003/09/14 00:00:00,15.2857
2003/09/15 00:00:00,15.2881
2003/09/16 00:00:00,15.2906
2003/09/17 00:00:00,15.293
2003/09/18 00:00:00,15.2954
2003/09/19 00:00:00,15.2979
2003/09/20 00:00:00,15.3003
2003/09/21 00:00:00,15.3028
2003/09/22 00:00:00,15.3052
2003/09/23 00:00:00,15.3077
2003/09/24 00:00:00,15.3101
2003/09/25 00:00:00,15.3125
2003/09/26 00:00:00,15.315
2003/09/27 00:00:00,15.3174
2003/09/28 00:00:00,15.3199
2003/09/29 00:00:00,15.3223
2003/09/30 00:00:00,15.3248
2003/10/01 00:00:00,15.3272
2003/10/02 00:00:00,15.3297
2003/10/03 00:00:00,15.3321
2003/10/04 00:00:00,15.3346
2003/10/05 00:00:00,15.337
2003/10/06 00:00:00,15.3395
2003/10/07 00:00:00,15.3419
2003/10/08 00:00:00,15.3444
2003/10/09 00:00:00,15.3468
2003/10/10 00:00:00,15.3493
2003/10/11 00:00:00,15.3517
2003/10/12 00:00:00,15.3542
2003/10/13 00:00:00,15.3566
2003/10/14 00:00:00,15.3591
2003/10/15 00:00:00,15.3615
2003/10/16 00:00:00,15.364
2003/10/17 00:00:00,15.3664
2003/10/18 00:00:00,15.3689
2003/10/19 00:00:00,15.3713
2003/10/20 00:00:00,15.3738
2003/10/21 00:00:00,15.3762
2003/10/22 00:00:00,15.3787
2003/10/23 00:00:00,15.3811
2003/10/24 00:00:00,15.3836
2003/10/25 00:00:00,15.3861
2003/10/26 00:00:00,15.3885
2003/10/27 00:00:00,15.391
2003/10/28 00:00:00,15.3934
2003/10/29 00:00:00,15.3959
2003/10/30 00:00:00,15.3983
2003/10/31 00:00:00,15.4008
2003/11/01 00:00:00,15.4033
2003/11/02 00:00:00,15.4057
2003/11/03 00:00:00,15.4082
2003/11/04 00:00:00,15.4106
2003/11/05 00:00:00,15.4131
2003/11/06 00:00:00,15.4156
2003/11/07 00:00:00,15.418
2003/11/08 00:00:00,15.4205
2003/11/09 00:00:00,15.4229
2003/11/10 00:00:00,15.4254
2003/11/11 00:00:00,15.4279
2003/11/12 00:00:00,15.4303
2003/11/13 00:00:00,15.4328
2003/11/14 00:00:00,15.4353
2003/11/15 00:00:00,15.4377
2003/11/16 00:00:00,15.4402
2003/11/17 00:00:00,15.4427
2003/11/18 00:00:00,15.4451
2003/11/19 00:00:00,15.4476
2003/11/20 00:00:00,15.4501
2003/11/21 00:00:00,15.4525
2003/11/22 00:00:00,15.455
2003/11/23 00:00:00,15.4575
2003/11/24 00:00:00,15.4599
2003/11/25 00:00:00,15.4624
2003/11/26 00:00:00,15.4649
2003/11/27 00:00:00,15.4673
2003/11/28 00:00:00,15.4698
2003/11/29 00:00:00,15.4723
2003/11/30 00:00:00,15.4747
2003/12/01 00:00:00,15.4772
2003/12/02 00:00:00,15.4797
2003/12/03 00:00:00,15.4821
2003/12/04 00:00:00,15.4846
2003/12/05 00:00:00,15.4871
2003/12/06 00:00:00,15.4896
2003/12/07 00:00:00,15.492
2003/12/08 00:00:00,15.4945
2003/12/09 00:00:00,15.497
2003/12/10 00:00:00,15.4995
2003/12/11 00:00:00,15.5019
2003/12/12 00:00:00,15.5044
2003/12/13 00:00:00,15.5069
2003/12/14 00:00:00,15.5094
2003/12/15 00:00:00,15.5118
2003/12/16 00:00:00,15.5143
2003/12/17 00:00:00,15.5168
2003/12/18 00:00:00,15.5193
2003/12/19 00:00:00,15.5217
2003/12/20 00:00:00,15.5242
2003/12/21 00:00:00,15.5267
2003/12/22 00:00:00,15.5292
2003/12/23 00:00:00,15.5317
2003/12/24 00:00:00,15.5341
2003/12/25 00:00:00,15.5366
2003/12/26 00:00:00,15.5391
2003/12/27 00:00:00,15.5416
2003/12/28 00:00:00,15.5441
2003/12/29 00:00:00,15.5465
2003/12/30 00:00:00,15.549
2003/12/31 00:00:00,15.5515
2004/01/01 00:00:00,15.5536
2004/01/02 00:00:00,15.5557
2004/01/03 00:00:00,15.5577
2004/01/04 00:00:00,15.5598
2004/01/05 00:00:00,15.5619
2004/01/06 00:00:00,15.564
2004/01/07 00:00:00,15.566
2004/01/08 00:00:00,15.5681
2004/01/09 00:00:00,15.5702
2004/01/10 00:00:00,15.5723
2004/01/11 00:00:00,15.5743
2004/01/12 00:00:00,15.5764
2004/01/13 00:00:00,15.5785
2004/01/14 00:00:00,15.5806
2004/01/15 00:00:00,15.5826
2004/01/16 00:00:00,15.5847
2004/01/17 00:00:00,15.5868
2004/01/18 00:00:00,15.5889
2004/01/19 00:00:00,15.5909
2004/01/20 00:00:00,15.593
2004/01/21 00:00:00,15.5951
2004/01/22 00:00:00,15.5972
2004/01/23 00:00:00,15.5993
2004/01/24 00:00:00,15.6013
2004/01/25 00:00:00,15.6034
2004/01/26 00:00:00,15.6055
2004/01/27 00:00:00,15.6076
2004/01/28 00:00:00,15.6097
2004/01/29 00:00:00,15.6117
2004/01/30 00:00:00,15.6138
2004/01/31 00:00:00,15.6159
2004/02/01 00:00:00,15.618
2004/02/02 00:00:00,15.6201
2004/02/03 00:00:00,15.6222
2004/02/04 00:00:00,15.6242
2004/02/05 00:00:00,15.6263
2004/02/06 00:00:00,15.6284
2004/02/07 00:00:00,15.6305
2004/02/08 00:00:00,15.6326
2004/02/09 00:00:00,15.6347
2004/02/10 00:00:00,15.6367
2004/02/11 00:00:00,15.6388
2004/02/12 00:00:00,15.6409
2004/02/13 00:00:00,15.643
2004/02/14 00:00:00,15.6451
2004/02/15 00:00:00,15.6472
2004/02/16 00:00:00,15.6493
2004/02/17 00:00:00,15.6513
2004/02/18 00:00:00,15.6534
2004/02/19 00:00:00,15.6555
2004/02/20 00:00:00,15.6576
2004/02/21 00:00:00,15.6597
2004/02/22 00:00:00,15.6618
2004/02/23 00:00:00,15.6639
2004/02/24 00:00:00,15.6659
2004/02/25 00:00:00,15.668
2004/02/26 00:00:00,15.6701
2004/02/27 00:00:00,15.6722
2004/02/28 00:00:00,15.6743
2004/02/29 00:00:00,15.6764
2004/03/01 00:00:00,15.6785
2004/03/02 00:00:00,15.6806
2004/03/03 00:00:00,15.6827
2004/03/04 00:00:00,15.6848
2004/03/05 00:00:00,15.6868
2004/03/06 00:00:00,15.6889
2004/03/07 00:00:00,15.691
2004/03/08 00:00:00,15.6931
2004/03/09 00:00:00,15.6952
2004/03/10 00:00:00,15.6973
2004/03/11 00:00:00,15.6994
2004/03/12 00:00:00,15.7015
2004/03/13 00:00:00,15.7036
2004/03/14 00:00:00,15.7057
2004/03/15 00:00:00,15.7078
2004/03/16 00:00:00,15.7099
2004/03/17 00:00:00,15.712
2004/03/18 00:00:00,15.7141
2004/03/19 00:00:00,15.7162
2004/03/20 00:00:00,15.7182
2004/03/21 00:00:00,15.7203
2004/03/22 00:00:00,15.7224
2004/03/23 00:00:00,15.7245
2004/03/24 00:00:00,15.7266
2004/03/25 00:00:00,15.7287
2004/03/26 00:00:00,15.7308
2004/03/27 00:00:00,15.7329
2004/03/28 00:00:00,15.735
2004/03/29 00:00:00,15.7371
2004/03/30 00:00:00,15.7392
2004/03/31 00:00:00,15.7413
2004/04/01 00:00:00,15.7434
2004/04/02 00:00:00,15.7455
2004/04/03 00:00:00,15.7476
2004/04/04 00:00:00,15.7497
2004/04/05 00:00:00,15.7518
2004/04/06 00:00:00,15.7539
2004/04/07 00:00:00,15.756
2004/04/08 00:00:00,15.7581
2004/04/09 00:00:00,15.7602
2004/04/10 00:00:00,15.7623
2004/04/11 00:00:00,15.7644
2004/04/12 00:00:00,15.7665
2004/04/13 00:00:00,15.7686
2004/04/14 00:00:00,15.7707
2004/04/15 00:00:00,15.7728
2004/04/16 00:00:00,15.7749
2004/04/17 00:00:00,15.7749
2004/04/18 00:00:00,15.7791
2004/04/19 00:00:00,15.7812
2004/04/20 00:00:00,15.7833
2004/04/21 00:00:00,15.7854
2004/04/22 00:00:00,15.7875
2004/04/23 00:00:00,15.7896
2004/04/24 00:00:00,15.7918
2004/04/25 00:00:00,15.7939
2004/04/26 00:00:00,15.796
2004/04/27 00:00:00,15.7981
2004/04/28 00:00:00,15.8002
2004/04/29 00:00:00,15.8023
2004/04/30 00:00:00,15.8044
2004/05/01 00:00:00,15.8065
2004/05/02 00:00:00,15.8086
2004/05/03 00:00:00,15.8107
2004/05/04 00:00:00,15.8128
2004/05/05 00:00:00,15.8149
2004/05/06 00:00:00,15.817
2004/05/07 00:00:00,15.8191
2004/05/08 00:00:00,15.8213
2004/05/09 00:00:00,15.8234
2004/05/10 00:00:00,15.8255
2004/05/11 00:00:00,15.8276
2004/05/12 00:00:00,15.8297
2004/05/13 00:00:00,15.8318
2004/05/14 00:00:00,15.8339
2004/05/15 00:00:00,15.836
2004/05/16 00:00:00,15.8381
2004/05/17 00:00:00,15.8402
2004/05/18 00:00:00,15.8424
2004/05/19 00:00:00,15.8445
2004/05/20 00:00:00,15.8466
2004/05/21 00:00:00,15.8487
2004/05/22 00:00:00,15.8508
2004/05/23 00:00:00,15.8529
2004/05/24 00:00:00,15.855
2004/05/25 00:00:00,15.8571
2004/05/26 00:00:00,15.8593
2004/05/27 00:00:00,15.8614
2004/05/28 00:00:00,15.8635
2004/05/29 00:00:00,15.8656
2004/05/30 00:00:00,15.8677
2004/05/31 00:00:00,15.8698
2004/06/01 00:00:00,15.872
2004/06/02 00:00:00,15.8741
2004/06/03 00:00:00,15.8762
2004/06/04 00:00:00,15.8783
2004/06/05 00:00:00,15.8804
2004/06/06 00:00:00,15.8825
2004/06/07 00:00:00,15.8847
2004/06/08 00:00:00,15.8868
2004/06/09 00:00:00,15.8889
2004/06/10 00:00:00,15.891
2004/06/11 00:00:00,15.8931
2004/06/12 00:00:00,15.8952
2004/06/13 00:00:00,15.8974
2004/06/14 00:00:00,15.8995
2004/06/15 00:00:00,15.9016
2004/06/16 00:00:00,15.9037
2004/06/17 00:00:00,15.9058
2004/06/18 00:00:00,15.908
2004/06/19 00:00:00,15.9101
2004/06/20 00:00:00,15.9122
2004/06/21 00:00:00,15.9143
2004/06/22 00:00:00,15.9164
2004/06/23 00:00:00,15.9186
2004/06/24 00:00:00,15.9207
2004/06/25 00:00:00,15.9228
2004/06/26 00:00:00,15.9249
2004/06/27 00:00:00,15.9271
2004/06/28 00:00:00,15.9292
2004/06/29 00:00:00,15.9313
2004/06/30 00:00:00,15.9334
2004/07/01 00:00:00,15.9356
2004/07/02 00:00:00,15.9377
2004/07/03 00:00:00,15.9398
2004/07/04 00:00:00,15.9419
2004/07/05 00:00:00,15.9441
2004/07/06 00:00:00,15.9462
2004/07/07 00:00:00,15.9483
2004/07/08 00:00:00,15.9504
2004/07/09 00:00:00,15.9526
2004/07/10 00:00:00,15.9547
2004/07/11 00:00:00,15.9568
2004/07/12 00:00:00,15.9589
2004/07/13 00:00:00,15.9611
2004/07/14 00:00:00,15.9632
2004/07/15 00:00:00,15.9653
2004/07/16 00:00:00,15.9675
2004/07/17 00:00:00,15.9696
2004/07/18 00:00:00,15.9717
2004/07/19 00:00:00,15.9738
2004/07/20 00:00:00,15.976
2004/07/21 00:00:00,15.9781
2004/07/22 00:00:00,15.9802
2004/07/23 00:00:00,15.9824
2004/07/24 00:00:00,15.9845
2004/07/25 00:00:00,15.9866
2004/07/26 00:00:00,15.9888
2004/07/27 00:00:00,15.9909
2004/07/28 00:00:00,15.993
2004/07/29 00:00:00,15.9951
2004/07/30 00:00:00,15.9973
2004/07/31 00:00:00,15.9994
2004/08/01 00:00:00,16.0015
2004/08/02 00:00:00,16.0037
2004/08/03 00:00:00,16.0058
2004/08/04 00:00:00,16.0079
2004/08/05 00:00:00,16.0101
2004/08/06 00:00:00,16.0122
2004/08/07 00:00:00,16.0143
2004/08/08 00:00:00,16.0165
2004/08/09 00:00:00,16.0186
2004/08/10 00:00:00,16.0208
2004/08/11 00:00:00,16.0229
2004/08/12 00:00:00,16.025
2004/08/13 00:00:00,16.0272
2004/08/14 00:00:00,16.0293
2004/08/15 00:00:00,16.0314
2004/08/16 00:00:00,16.0336
2004/08/17 00:00:00,16.0357
2004/08/18 00:00:00,16.0378
2004/08/19 00:00:00,16.04
2004/08/20 00:00:00,16.0421
2004/08/21 00:00:00,16.0443
2004/08/22 00:00:00,16.0464
2004/08/23 00:00:00,16.0485
2004/08/24 00:00:00,16.0507
2004/08/25 00:00:00,16.0528
2004/08/26 00:00:00,16.055
2004/08/27 00:00:00,16.0571
2004/08/28 00:00:00,16.0592
2004/08/29 00:00:00,16.0614
2004/08/30 00:00:00,16.0635
2004/08/31 00:00:00,16.0657
2004/09/01 00:00:00,16.0678
2004/09/02 00:00:00,16.07
2004/09/03 00:00:00,16.0721
2004/09/04 00:00:00,16.0742
2004/09/05 00:00:00,16.0764
2004/09/06 00:00:00,16.0785
2004/09/07 00:00:00,16.0807
2004/09/08 00:00:00,16.0828
2004/09/09 00:00:00,16.085
2004/09/10 00:00:00,16.0871
2004/09/11 00:00:00,16.0892
2004/09/12 00:00:00,16.0914
2004/09/13 00:00:00,16.0935
2004/09/14 00:00:00,16.0957
2004/09/15 00:00:00,16.0978
2004/09/16 00:00:00,16.1
2004/09/17 00:00:00,16.1021
2004/09/18 00:00:00,16.1043
2004/09/19 00:00:00,16.1064
2004/09/20 00:00:00,16.1086
2004/09/21 00:00:00,16.1107
2004/09/22 00:00:00,16.1129
2004/09/23 00:00:00,16.115
2004/09/24 00:00:00,16.1171
2004/09/25 00:00:00,16.1193
2004/09/26 00:00:00,16.1214
2004/09/27 00:00:00,16.1236
2004/09/28 00:00:00,16.1257
2004/09/29 00:00:00,16.1279
2004/09/30 00:00:00,16.13
2004/10/01 00:00:00,16.1322
2004/10/02 00:00:00,16.1343
2004/10/03 00:00:00,16.1365
2004/10/04 00:00:00,16.1386
2004/10/05 00:00:00,16.1408
2004/10/06 00:00:00,16.143
2004/10/07 00:00:00,16.1451
2004/10/08 00:00:00,16.1473
2004/10/09 00:00:00,16.1494
2004/10/10 00:00:00,16.1516
2004/10/11 00:00:00,16.1537
2004/10/12 00:00:00,16.1559
2004/10/13 00:00:00,16.158
2004/10/14 00:00:00,16.1602
2004/10/15 00:00:00,16.1623
2004/10/16 00:00:00,16.1645
2004/10/17 00:00:00,16.1666
2004/10/18 00:00:00,16.1688
2004/10/19 00:00:00,16.171
2004/10/20 00:00:00,16.1731
2004/10/21 00:00:00,16.1753
2004/10/22 00:00:00,16.1774
2004/10/23 00:00:00,16.1796
2004/10/24 00:00:00,16.1817
2004/10/25 00:00:00,16.1839
2004/10/26 00:00:00,16.186
2004/10/27 00:00:00,16.1882
2004/10/28 00:00:00,16.1904
2004/10/29 00:00:00,16.1925
2004/10/30 00:00:00,16.1947
2004/10/31 00:00:00,16.1968
2004/11/01 00:00:00,16.199
2004/11/02 00:00:00,16.2012
2004/11/03 00:00:00,16.2033
2004/11/04 00:00:00,16.2055
2004/11/05 00:00:00,16.2076
2004/11/06 00:00:00,16.2098
2004/11/07 00:00:00,16.212
2004/11/08 00:00:00,16.2141
2004/11/09 00:00:00,16.2163
2004/11/10 00:00:00,16.2184
2004/11/11 00:00:00,16.2206
2004/11/12 00:00:00,16.2228
2004/11/13 00:00:00,16.2249
2004/11/14 00:00:00,16.2271
2004/11/15 00:00:00,16.2293
2004/11/16 00:00:00,16.2314
2004/11/17 00:00:00,16.2336
2004/11/18 00:00:00,16.2358
2004/11/19 00:00:00,16.2379
2004/11/20 00:00:00,16.2401
2004/11/21 00:00:00,16.2422
2004/11/22 00:00:00,16.2444
2004/11/23 00:00:00,16.2466
2004/11/24 00:00:00,16.2487
2004/11/25 00:00:00,16.2509
2004/11/26 00:00:00,16.2531
2004/11/27 00:00:00,16.2552
2004/11/28 00:00:00,16.2574
2004/11/29 00:00:00,16.2596
2004/11/30 00:00:00,16.2617
2004/12/01 00:00:00,16.2639
2004/12/02 00:00:00,16.2661
2004/12/03 00:00:00,16.2682
2004/12/04 00:00:00,16.2704
2004/12/05 00:00:00,16.2726
2004/12/06 00:00:00,16.2748
2004/12/07 00:00:00,16.2769
2004/12/08 00:00:00,16.2791
2004/12/09 00:00:00,16.2813
2004/12/10 00:00:00,16.2834
2004/12/11 00:00:00,16.2856
2004/12/12 00:00:00,16.2878
2004/12/13 00:00:00,16.2899
2004/12/14 00:00:00,16.2921
2004/12/15 00:00:00,16.2943
2004/12/16 00:00:00,16.2965
2004/12/17 00:00:00,16.2986
2004/12/18 00:00:00,16.3008
2004/12/19 00:00:00,16.303
2004/12/20 00:00:00,16.3052
2004/12/21 00:00:00,16.3073
2004/12/22 00:00:00,16.3095
2004/12/23 00:00:00,16.3117
2004/12/24 00:00:00,16.3139
2004/12/25 00:00:00,16.316
2004/12/26 00:00:00,16.3182
2004/12/27 00:00:00,16.3204
2004/12/28 00:00:00,16.3226
2004/12/29 00:00:00,16.3247
2004/12/30 00:00:00,16.3269
2004/12/31 00:00:00,16.3291
2005/01/01 00:00:00,16.3313
2005/01/02 00:00:00,16.3335
2005/01/03 00:00:00,16.3356
2005/01/04 00:00:00,16.3378
2005/01/05 00:00:00,16.34
2005/01/06 00:00:00,16.3422
2005/01/07 00:00:00,16.3444
2005/01/08 00:00:00,16.3466
2005/01/09 00:00:00,16.3487
2005/01/10 00:00:00,16.3509
2005/01/11 00:00:00,16.3531
2005/01/12 00:00:00,16.3553
2005/01/13 00:00:00,16.3575
2005/01/14 00:00:00,16.3597
2005/01/15 00:00:00,16.3619
2005/01/16 00:00:00,16.364
2005/01/17 00:00:00,16.3662
2005/01/18 00:00:00,16.3684
2005/01/19 00:00:00,16.3706
2005/01/20 00:00:00,16.3728
2005/01/21 00:00:00,16.375
2005/01/22 00:00:00,16.3772
2005/01/23 00:00:00,16.3794
2005/01/24 00:00:00,16.3816
2005/01/25 00:00:00,16.3837
2005/01/26 00:00:00,16.3859
2005/01/27 00:00:00,16.3881
2005/01/28 00:00:00,16.3903
2005/01/29 00:00:00,16.3925
2005/01/30 00:00:00,16.3947
2005/01/31 00:00:00,16.3969
2005/02/01 00:00:00,16.3991
2005/02/02 00:00:00,16.4013
2005/02/03 00:00:00,16.4035
2005/02/04 00:00:00,16.4057
2005/02/05 00:00:00,16.4079
2005/02/06 00:00:00,16.41
2005/02/07 00:00:00,16.4122
2005/02/08 00:00:00,16.4144
2005/02/09 00:00:00,16.4166
2005/02/10 00:00:00,16.4188
2005/02/11 00:00:00,16.421
2005/02/12 00:00:00,16.4232
2005/02/13 00:00:00,16.4254
2005/02/14 00:00:00,16.4276
2005/02/15 00:00:00,16.4298
2005/02/16 00:00:00,16.432
2005/02/17 00:00:00,16.4342
2005/02/18 00:00:00,16.4364
2005/02/19 00:00:00,16.4386
2005/02/20 00:00:00,16.4408
2005/02/21 00:00:00,16.443
2005/02/22 00:00:00,16.4452
2005/02/23 00:00:00,16.4474
2005/02/24 00:00:00,16.4496
2005/02/25 00:00:00,16.4518
2005/02/26 00:00:00,16.454
2005/02/27 00:00:00,16.4562
2005/02/28 00:00:00,16.4584
2005/03/01 00:00:00,16.4606
2005/03/02 00:00:00,16.4628
2005/03/03 00:00:00,16.465
2005/03/04 00:00:00,16.4672
2005/03/05 00:00:00,16.4694
2005/03/06 00:00:00,16.4716
2005/03/07 00:00:00,16.4738
2005/03/08 00:00:00,16.476
2005/03/09 00:00:00,16.4782
2005/03/10 00:00:00,16.4804
2005/03/11 00:00:00,16.4826
2005/03/12 00:00:00,16.4848
2005/03/13 00:00:00,16.487
2005/03/14 00:00:00,16.4892
2005/03/15 00:00:00,16.4914
2005/03/16 00:00:00,16.4936
2005/03/17 00:00:00,16.4958
2005/03/18 00:00:00,16.498
2005/03/19 00:00:00,16.5002
2005/03/20 00:00:00,16.5024
2005/03/21 00:00:00,16.5046
2005/03/22 00:00:00,16.5068
2005/03/23 00:00:00,16.5091
2005/03/24 00:00:00,16.5113
2005/03/25 00:00:00,16.5135
2005/03/26 00:00:00,16.5157
2005/03/27 00:00:00,16.5179
2005/03/28 00:00:00,16.5201
2005/03/29 00:00:00,16.5223
2005/03/30 00:00:00,16.5245
2005/03/31 00:00:00,16.5267
2005/04/01 00:00:00,16.5289
2005/04/02 00:00:00,16.5311
2005/04/03 00:00:00,16.5333
2005/04/04 00:00:00,16.5356
2005/04/05 00:00:00,16.5378
2005/04/06 00:00:00,16.54
2005/04/07 00:00:00,16.5422
2005/04/08 00:00:00,16.5444
2005/04/09 00:00:00,16.5466
2005/04/10 00:00:00,16.5488
2005/04/11 00:00:00,16.551
2005/04/12 00:00:00,16.5532
2005/04/13 00:00:00,16.5555
2005/04/14 00:00:00,16.5577
2005/04/15 00:00:00,16.5599
2005/04/16 00:00:00,16.5621
2005/04/17 00:00:00,16.5643
2005/04/18 00:00:00,16.5665
2005/04/19 00:00:00,16.5687
2005/04/20 00:00:00,16.571
2005/04/21 00:00:00,16.5732
2005/04/22 00:00:00,16.5754
2005/04/23 00:00:00,16.5776
2005/04/24 00:00:00,16.5798
2005/04/25 00:00:00,16.582
2005/04/26 00:00:00,16.5843
2005/04/27 00:00:00,16.5865
2005/04/28 00:00:00,16.5887
2005/04/29 00:00:00,16.5909
2005/04/30 00:00:00,16.5931
2005/05/01 00:00:00,16.5953
2005/05/02 00:00:00,16.5975
2005/05/03 00:00:00,16.5998
2005/05/04 00:00:00,16.602
2005/05/05 00:00:00,16.6042
2005/05/06 00:00:00,16.6064
2005/05/07 00:00:00,16.6087
2005/05/08 00:00:00,16.6109
2005/05/09 00:00:00,16.6131
2005/05/10 00:00:00,16.6153
2005/05/11 00:00:00,16.6175
2005/05/12 00:00:00,16.6198
2005/05/13 00:00:00,16.622
2005/05/14 00:00:00,16.6242
2005/05/15 00:00:00,16.6264
2005/05/16 00:00:00,16.6287
2005/05/17 00:00:00,16.6309
2005/05/18 00:00:00,16.6331
2005/05/19 00:00:00,16.6353
2005/05/20 00:00:00,16.6375
2005/05/21 00:00:00,16.6398
2005/05/22 00:00:00,16.642
2005/05/23 00:00:00,16.6442
2005/05/24 00:00:00,16.6464
2005/05/25 00:00:00,16.6487
2005/05/26 00:00:00,16.6509
2005/05/27 00:00:00,16.6531
2005/05/28 00:00:00,16.6553
2005/05/29 00:00:00,16.6576
2005/05/30 00:00:00,16.6598
2005/05/31 00:00:00,16.662
2005/06/01 00:00:00,16.6643
2005/06/02 00:00:00,16.6665
2005/06/03 00:00:00,16.6687
2005/06/04 00:00:00,16.6709
2005/06/05 00:00:00,16.6732
2005/06/06 00:00:00,16.6754
2005/06/07 00:00:00,16.6776
2005/06/08 00:00:00,16.6799
2005/06/09 00:00:00,16.6821
2005/06/10 00:00:00,16.6843
2005/06/11 00:00:00,16.6865
2005/06/12 00:00:00,16.6888
2005/06/13 00:00:00,16.691
2005/06/14 00:00:00,16.6932
2005/06/15 00:00:00,16.6955
2005/06/16 00:00:00,16.6977
2005/06/17 00:00:00,16.6999
2005/06/18 00:00:00,16.7022
2005/06/19 00:00:00,16.7044
2005/06/20 00:00:00,16.7066
2005/06/21 00:00:00,16.7089
2005/06/22 00:00:00,16.7111
2005/06/23 00:00:00,16.7133
2005/06/24 00:00:00,16.7156
2005/06/25 00:00:00,16.7178
2005/06/26 00:00:00,16.72
2005/06/27 00:00:00,16.7223
2005/06/28 00:00:00,16.7245
2005/06/29 00:00:00,16.7267
2005/06/30 00:00:00,16.729
2005/07/01 00:00:00,16.7312
2005/07/02 00:00:00,16.7335
2005/07/03 00:00:00,16.7357
2005/07/04 00:00:00,16.7379
2005/07/05 00:00:00,16.7402
2005/07/06 00:00:00,16.7424
2005/07/07 00:00:00,16.7446
2005/07/08 00:00:00,16.7469
2005/07/09 00:00:00,16.7491
2005/07/10 00:00:00,16.7514
2005/07/11 00:00:00,16.7536
2005/07/12 00:00:00,16.7558
2005/07/13 00:00:00,16.7581
2005/07/14 00:00:00,16.7603
2005/07/15 00:00:00,16.7626
2005/07/18 00:00:00,16.7693
2005/07/19 00:00:00,16.7715
2005/07/20 00:00:00,16.7738
2005/07/21 00:00:00,16.776
2005/07/22 00:00:00,16.7782
2005/07/23 00:00:00,16.7805
2005/07/24 00:00:00,16.7827
2005/07/25 00:00:00,16.785
2005/07/26 00:00:00,16.7872
2005/07/27 00:00:00,16.7895
2005/07/28 00:00:00,16.7917
2005/07/29 00:00:00,16.794
2005/07/30 00:00:00,16.7962
2005/07/31 00:00:00,16.7984
2005/08/01 00:00:00,16.8007
2005/08/02 00:00:00,16.8029
2005/08/03 00:00:00,16.8052
2005/08/04 00:00:00,16.8074
2005/08/05 00:00:00,16.8097
2005/08/06 00:00:00,16.8119
2005/08/07 00:00:00,16.8142
2005/08/08 00:00:00,16.8164
2005/08/09 00:00:00,16.8187
2005/08/10 00:00:00,16.8209
2005/08/11 00:00:00,16.8232
2005/08/12 00:00:00,16.8254
2005/08/13 00:00:00,16.8277
2005/08/14 00:00:00,16.8299
2005/08/15 00:00:00,16.8322
2005/08/16 00:00:00,16.8344
2005/08/17 00:00:00,16.8367
2005/08/18 00:00:00,16.8389
2005/08/19 00:00:00,16.8412
2005/08/20 00:00:00,16.8434
2005/08/21 00:00:00,16.8457
2005/08/22 00:00:00,16.8479
2005/08/23 00:00:00,16.8502
2005/08/24 00:00:00,16.8524
2005/08/25 00:00:00,16.8547
2005/08/26 00:00:00,16.8569
2005/08/27 00:00:00,16.8592
2005/08/28 00:00:00,16.8614
2005/08/29 00:00:00,16.8637
2005/08/30 00:00:00,16.8659
2005/08/31 00:00:00,16.8682
2005/09/01 00:00:00,16.8705
2005/09/02 00:00:00,16.8727
2005/09/03 00:00:00,16.875
2005/09/04 00:00:00,16.8772
2005/09/05 00:00:00,16.8795
2005/09/06 00:00:00,16.8817
2005/09/07 00:00:00,16.884
2005/09/08 00:00:00,16.8862
2005/09/09 00:00:00,16.8885
2005/09/10 00:00:00,16.8908
2005/09/11 00:00:00,16.893
2005/09/12 00:00:00,16.8953
2005/09/13 00:00:00,16.8975
2005/09/14 00:00:00,16.8998
2005/09/15 00:00:00,16.9021
2005/09/16 00:00:00,16.9043
